@var: pct = 1.3065E-22*Tgas
@format:idx,R,R,R,P,P,P,rate
@photo_start
857,CH3O,H2O,,CH3OH,OH,,1.660000E-11*Tgas**(0.0000)*exp(-(8.540000E+02)/Tgas)*pct**(0)/exp(-1.74005453*(log(Tgas)-1)+0.013858373690000002*Tgas/2+-2.9635017229999996e-05*Tgas**2/6+2.6921319860000008e-08*Tgas**3/12+-8.97514002e-12*Tgas**4/20--6742.925919999998/Tgas+6.724728615)
858,N,CS,,S,CN,,9.990000E-13*Tgas**(0.5000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(0.30143100999999994*(log(Tgas)-1)+-0.0069252041630000006*Tgas/2+2.455352229e-05*Tgas**2/6+-2.9515289192e-08*Tgas**3/12+1.1770110737e-11*Tgas**4/20-4331.432599999993/Tgas+-1.3023518799999998)
859,HCN,NH2,,NH,H2CN,,3.000000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-1.0199537700000008*(log(Tgas)-1)+0.011125981520000001*Tgas/2+-3.109825508e-05*Tgas**2/6+3.283051863e-08*Tgas**3/12+-1.204446714e-11*Tgas**4/20--33814.73509999999/Tgas+2.5468173856)
860,CH3SH,H2CS,,CH3S,CH3S,,1.630000E-12*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(2.6465095599999997*(log(Tgas)-1)+-0.0238699512*Tgas/2+6.096451938e-05*Tgas**2/6+-6.542446906400001e-08*Tgas**3/12+2.4919004506e-11*Tgas**4/20--17999.305229999998/Tgas+-10.10739062)
861,CS2,SH,,S2,HCS,,4.980000E-13*Tgas**(0.0000)*exp(-(2.013000E+03)/Tgas)*pct**(0)/exp(-0.8120387299999994*(log(Tgas)-1)+0.016864217253*Tgas/2+-5.0383207379999995e-05*Tgas**2/6+5.777385928e-08*Tgas**3/12+-2.2822234602000002e-11*Tgas**4/20--18507.0936/Tgas+-2.3040485999999976)
862,C2H2,CS,,S,C3H2,,1.000000E-10*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.9595764180000002*(log(Tgas)-1)+0.015824163245*Tgas/2+-4.8360029700000005e-05*Tgas**2/6+5.31670814e-08*Tgas**3/12+-2.0030284910000003e-11*Tgas**4/20--32122.3456/Tgas+3.291220179999999)
863,CS2,H,,S,HCS,,3.320000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-1.4365973899999998*(log(Tgas)-1)+0.013840959893*Tgas/2+-2.93551394e-05*Tgas**2/6+2.82130755e-08*Tgas**3/12+-1.0167415360000001e-11*Tgas**4/20--27009.741000000005/Tgas+-1.032232939999998)
864,H2CS,H,,S,CH3,,1.400000E-10*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(0.51447039*(log(Tgas)-1)+-0.011387715999999999*Tgas/2+4.10651374e-05*Tgas**2/6+-4.88952732e-08*Tgas**3/12+1.9280650089999998e-11*Tgas**4/20--10834.897399999998/Tgas+-2.88412341)
865,H2CS,H,,CH,H2S,,2.800000E-10*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-1.1210966*(log(Tgas)-1)+-0.0029261820199999997*Tgas/2+2.57909669e-05*Tgas**2/6+-3.59550044e-08*Tgas**3/12+1.5044306199999998e-11*Tgas**4/20--28883.887070000008/Tgas+1.2358115500000004)
866,H2CS,H2,,CH3S,H,,3.000000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(2.4266082300000003*(log(Tgas)-1)+-0.0159740256146*Tgas/2+3.6552770796e-05*Tgas**2/6+-3.9016770661e-08*Tgas**3/12+1.5055985532399996e-11*Tgas**4/20--27269.48959/Tgas+-9.76405016)
867,H2CS,CH3S,,CH3SH,HCS,,7.260000E-12*Tgas**(0.0000)*exp(-(2.249000E+03)/Tgas)*pct**(0)/exp(-1.0247173399999996*(log(Tgas)-1)+0.0038232422530000004*Tgas/2+-4.588204740000001e-06*Tgas**2/6+3.5689449819999996e-09*Tgas**3/12+-1.2585916530000015e-12*Tgas**4/20--2912.0326699999987/Tgas+2.9481138300000005)
868,C2H4,CO,,CH3CCH,O,,4.900000E-10*Tgas**(-0.5900)*exp(-(2.220000E+03)/Tgas)*pct**(0)/exp(1.6900801300000006*(log(Tgas)-1)+-0.02070119958*Tgas/2+4.896569004e-05*Tgas**2/6+-4.846614010000001e-08*Tgas**3/12+1.73559063e-11*Tgas**4/20--59178.94322/Tgas+-4.323157130000002)
869,C2H2,CH3,,CH3CCH,H,,4.700000E-16*Tgas**(1.7400)*exp(-(3.873000E+03)/Tgas)*pct**(0)/exp(-0.7145275180000001*(log(Tgas)-1)+0.009688523099999999*Tgas/2+-3.2565894700000004e-05*Tgas**2/6+3.50548185e-08*Tgas**3/12+-1.2650472750000003e-11*Tgas**4/20--3424.337199999998/Tgas+6.18295925)
870,C3H3,H2O,,CH3CCH,OH,,3.320000E-17*Tgas**(2.0000)*exp(-(2.516000E+03)/Tgas)*pct**(0)/exp(-1.1226272099999992*(log(Tgas)-1)+0.017306142950000002*Tgas/2+-4.798609903e-05*Tgas**2/6+4.967988116e-08*Tgas**3/12+-1.806076832e-11*Tgas**4/20--13697.004259999994/Tgas+4.583914167)
871,H2CCO,CH3,,CH2CCH2,OH,,4.120000E-09*Tgas**(-1.2500)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.81543768*(log(Tgas)-1)+0.01053703495*Tgas/2+-3.510746353e-05*Tgas**2/6+4.113957216e-08*Tgas**3/12+-1.6249815060000003e-11*Tgas**4/20--15635.83456/Tgas+4.932191777)
872,CH3CCH,H2,,C3H5,H,,1.500000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(2.02712351*(log(Tgas)-1)+-0.0004826764346000001*Tgas/2+-1.8811046044000003e-05*Tgas**2/6+2.9081523021000007e-08*Tgas**3/12+-1.2677683370600001e-11*Tgas**4/20--24663.003490000003/Tgas+-10.03923834)
873,CH2CCH2,CH4,,C3H5,CH3,,5.000000E-12*Tgas**(-0.3200)*exp(-(-6.600000E+01)/Tgas)*pct**(0)/exp(2.44878605*(log(Tgas)-1)+-0.020073138900000002*Tgas/2+4.1402010799999994e-05*Tgas**2/6+-3.4700443199999995e-08*Tgas**3/12+1.0615225600000001e-11*Tgas**4/20--24071.8759/Tgas+-12.18472236)
874,CH2,H2,,CH2_SING,H2,,1.260000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.47573479000000063*(log(Tgas)-1)+0.00360496444*Tgas/2+-5.9832920000000014e-06*Tgas**2/6+3.1412748100000004e-09*Tgas**3/12+-2.8024333000000017e-13*Tgas**4/20--4493.838000000007/Tgas+2.4997137599999997)
875,CH2,H2O,,CH2_SING,H2O,,5.000000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.47573479000000063*(log(Tgas)-1)+0.0036049644399999995*Tgas/2+-5.983292e-06*Tgas**2/6+3.141274810000002e-09*Tgas**3/12+-2.8024333000000037e-13*Tgas**4/20--4493.838000000003/Tgas+2.49971376)
876,CH2,CO,,CH2_SING,CO,,5.000000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.47573479000000063*(log(Tgas)-1)+0.0036049644399999995*Tgas/2+-5.983292000000001e-06*Tgas**2/6+3.14127481e-09*Tgas**3/12+-2.8024332999999997e-13*Tgas**4/20--4493.838000000007/Tgas+2.4997137599999997)
877,N2,NO,,N_2D,N2O,,1.500000E-11*Tgas**(0.0000)*exp(-(5.700000E+02)/Tgas)*pct**(0)/exp(2.9924540399999997*(log(Tgas)-1)+-0.016068270228*Tgas/2+2.4212624467e-05*Tgas**2/6+-1.658722925e-08*Tgas**3/12+4.32745459e-12*Tgas**4/20--56048.28924/Tgas+-9.70382041)
878,N2,CH,,N_2D,HCN,,6.800000E-11*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(2.2617515900000007*(log(Tgas)-1)+-0.009850386888*Tgas/2+1.1158482167e-05*Tgas**2/6+-4.493899780000001e-09*Tgas**3/12+1.9381143000000002e-13*Tgas**4/20--1081.1758799999952/Tgas+-8.05847392)
879,CH2,M,,H,CH,M,2.760000E-29*Tgas**(-1.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-2.27217984*(log(Tgas)-1)+0.0009495910000000001*Tgas/2+3.86344761e-06*Tgas**2/6+-6.651427e-09*Tgas**3/12+3.05826896e-12*Tgas**4/20--50262.02840000001/Tgas+0.11537819999999988)
880,CH2OH,M,,H2O,CH,M,1.000000E-31*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-3.2100703299999997*(log(Tgas)-1)+0.00036138323*Tgas/2+2.3018004199999996e-05*Tgas**2/6+-3.41616548e-08*Tgas**3/12+1.4424889800000002e-11*Tgas**4/20--43891.79628000001/Tgas+2.07384475)
881,NH3,M,,H,NH2,M,5.380000E-25*Tgas**(-2.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-2.2312286500000003*(log(Tgas)-1)+-0.0036417893599999997*Tgas/2+1.4463587060000002e-05*Tgas**2/6+-1.5035925649999997e-08*Tgas**3/12+5.33910607e-12*Tgas**4/20--53367.52374/Tgas+-0.8073465556)
882,NH2,M,,H2,N,M,1.000000E-36*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-1.8100925199999995*(log(Tgas)-1)+-0.0021325758354*Tgas/2+6.9412446840000004e-06*Tgas**2/6+-5.586378971e-09*Tgas**3/12+1.5851354506e-12*Tgas**4/20--33871.996609999995/Tgas+-0.025629734399999896)
883,N2H4,M,,NH2,NH2,M,4.480000E-14*Tgas**(-5.4900)*exp(-(1.000000E+03)/Tgas)*pct**(-1)/exp(-4.54923883*(log(Tgas)-1)+0.0034429269849999998*Tgas/2+2.4329723620000004e-05*Tgas**2/6+-3.9572773500000005e-08*Tgas**3/12+1.722440744e-11*Tgas**4/20--32283.2647/Tgas+5.9336773488)
884,CH3NH2,M,,NH2,CH3,M,6.030000E-18*Tgas**(-3.8500)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-2.9132065900000006*(log(Tgas)-1)+-0.01074929363*Tgas/2+5.4523614760000006e-05*Tgas**2/6+-6.494936115e-08*Tgas**3/12+2.486758802e-11*Tgas**4/20--41572.15626/Tgas+-0.5635049856000001)
885,CH3CN,M,,CH2CN,H,M,1.000000E-29*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-1.3067121399999997*(log(Tgas)-1)+-0.013282418269999999*Tgas/2+3.86493654e-05*Tgas**2/6+-3.88462903e-08*Tgas**3/12+1.3756605169999999e-11*Tgas**4/20--47608.52528/Tgas+-5.3043778900000005)
886,C3H3,M,,C3H2,H,M,4.000000E-19*Tgas**(-3.0000)*exp(-(6.000000E+02)/Tgas)*pct**(-1)/exp(-4.33113907*(log(Tgas)-1)+0.033081936045*Tgas/2+-8.6916642e-05*Tgas**2/6+9.260309860000001e-08*Tgas**3/12+-3.46832387e-11*Tgas**4/20--43192.190299999995/Tgas+6.51796019)
887,C6H6,M,,C3H3,C3H3,M,2.810000E-21*Tgas**(-2.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-2.197398828*(log(Tgas)-1)+-0.046980194*Tgas/2+0.0001686000695*Tgas**2/6+-1.9339778499999998e-07*Tgas**3/12+7.44292685e-11*Tgas**4/20--72983.50907/Tgas+-8.770430300000001)
888,C6H6,M,,C6H5,H,M,1.300000E-29*Tgas**(0.0000)*exp(-(3.800000E+02)/Tgas)*pct**(-1)/exp(-3.097730248*(log(Tgas)-1)+-0.0285792558*Tgas/2+0.0001039334488*Tgas**2/6+-1.1860496691099999e-07*Tgas**3/12+4.546848211e-11*Tgas**4/20--85464.29477000001/Tgas+1.0409997499999974)
889,C6H5,M,,C2H2,C4H3,M,3.000000E-23*Tgas**(-1.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-3.0857725019999998*(log(Tgas)-1)+-0.003330140199999998*Tgas/2+3.44945199e-05*Tgas**2/6+-4.5848846389e-08*Tgas**3/12+1.856495447e-11*Tgas**4/20--16254.73920000001/Tgas+-3.4391919999999985)
890,C4H5,M,,C2H2,C2H3,M,8.200000E-30*Tgas**(0.0000)*exp(-(3.520000E+02)/Tgas)*pct**(-1)/exp(-0.8863965820000002*(log(Tgas)-1)+-0.009292109422*Tgas/2+3.5400817200000005e-05*Tgas**2/6+-3.91778567e-08*Tgas**3/12+1.4404580950000001e-11*Tgas**4/20--18981.689300000005/Tgas+-9.189380120000001)
891,HCS,M,,H,CS,M,2.300000E-26*Tgas**(-2.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-2.43959828*(log(Tgas)-1)+0.002603237567*Tgas/2+2.725701999999992e-07*Tgas**2/6+-3.1916356999999978e-09*Tgas**3/12+1.8715735000000003e-12*Tgas**4/20--25132.878300000004/Tgas+2.4039525200000007)
892,CS2,M,,S,CS,M,1.710000E-24*Tgas**(-2.4200)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-3.876195669999999*(log(Tgas)-1)+0.01644419746*Tgas/2+-2.9082569199999997e-05*Tgas**2/6+2.50214398e-08*Tgas**3/12+-8.29584186e-12*Tgas**4/20--52142.6193/Tgas+1.3717195800000006)
893,CH3CCH,M,,C3H3,H,M,9.400000E-20*Tgas**(-3.3000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-1.1707218300000002*(log(Tgas)-1)+-0.0169414781*Tgas/2+4.98898003e-05*Tgas**2/6+-5.1288645e-08*Tgas**3/12+1.84695413e-11*Tgas**4/20--45439.2801/Tgas+-4.88224185)
894,CH3CCH,M,,CH2,C2H2,M,3.090000E-15*Tgas**(-3.2100)*exp(-(1.620000E+02)/Tgas)*pct**(-1)/exp(-1.8458712419999999*(log(Tgas)-1)+-0.0088358378*Tgas/2+3.585081049e-05*Tgas**2/6+-3.8184333800000003e-08*Tgas**3/12+1.3464091490000001e-11*Tgas**4/20--51498.99340000001/Tgas+-5.815720449999999)
895,N,M,,N_2D,M,,1.700000E-14*Tgas**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(0.0*(log(Tgas)-1)+0.0*Tgas/2+0.0*Tgas**2/6+0.0*Tgas**3/12+0.0*Tgas**4/20-0.0/Tgas+0.0)
896,C2,H,M,C2H,M,,5.000000E-01*(Tgas/300.)**(-5.1600)*exp(-(5.740000E+04)/Tgas)*pct**(1)/exp(3.29518362*(log(Tgas)-1)+-0.01514652317*Tgas/2+3.331046254e-05*Tgas**2/6+-3.278812951e-08*Tgas**3/12+1.1611370811e-11*Tgas**4/20-56794.2868/Tgas+-4.39538911)
897,H,C4H3,M,C4H4,M,,5.410000E-23*(Tgas/300.)**(-3.9700)*exp(-(1.770000E+02)/Tgas)
898,C2H2,C2H2,M,C4H4,M,,3.780000E-31*(Tgas/300.)**(1.0000)*exp(-(1.860000E+04)/Tgas)
899,C4H6,,,C4H4,H2,,7.000000E+14*(Tgas/300.)**(0.0000)*exp(-(4.780000E+04)/Tgas)
900,CH2,N2,M,CH2N2,M,,6.210000E-31*(Tgas/300.)**(-1.0000)*exp(-(0.000000E+00)/Tgas)
901,C3H7,M,,C3H6,H,M,4.510000E-07*(Tgas/300.)**(1.1700)*exp(-(1.790000E+01)/Tgas)
902,H,CH2N2,,CH3,N2,,1.600000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
903,OH,CH2N2,,CHN2,H2O,,1.410000E-11*(Tgas/300.)**(0.0000)*exp(-(3.280000E+03)/Tgas)
904,HN2,CH3,,CH2N2,H2,,4.140000E-13*(Tgas/300.)**(1.0000)*exp(-(0.000000E+00)/Tgas)
905,C2H,C2H4,,C4H4,H,,1.220000E-10*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
906,H2CN,N2O,,CH2N2,NO,,9.930000E-12*(Tgas/300.)**(0.0000)*exp(-(2.200000E+04)/Tgas)
907,C2H3,C2H3,,C4H4,H,H,1.300000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
908,C2H2,C2H3,,C4H4,H,,2.620000E-11*(Tgas/300.)**(0.0000)*exp(-(1.260000E+04)/Tgas)
909,CH2,C3H3,,C4H4,H,,3.000000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
910,C3H6,O3,,CH2O2,CH3CHO,,5.500000E-15*(Tgas/300.)**(0.0000)*exp(-(1.880000E+03)/Tgas)
911,C3H7,OH,,C3H6,H2O,,4.000000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
912,C3H7,CH3,,C3H6,CH4,,3.080000E-12*(Tgas/300.)**(-0.3200)*exp(-(0.000000E+00)/Tgas)
913,C3H7,C2H3,,C3H6,C2H4,,2.010000E-12*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)
914,C3H6,O,,C3H5,OH,,1.550000E-11*(Tgas/300.)**(0.7000)*exp(-(2.960000E+03)/Tgas)
915,C3H6,OH,,C3H5,H2O,,4.540000E-13*(Tgas/300.)**(2.0000)*exp(-(1.500000E+02)/Tgas)
916,C3H6,HO2,,C3H5,H2O2,,4.260000E-14*(Tgas/300.)**(2.6000)*exp(-(7.000000E+03)/Tgas)
917,C3H6,CH3,,C3H5,CH4,,1.640000E-15*(Tgas/300.)**(3.5000)*exp(-(2.860000E+03)/Tgas)
918,C3H6,C3H7,,C4H8,C2H5,,1.700000E-13*(Tgas/300.)**(0.0000)*exp(-(3.630000E+03)/Tgas)
919,C3H5,C2H6,,C3H6,C2H5,,5.830000E-14*(Tgas/300.)**(3.3000)*exp(-(9.990000E+03)/Tgas)
920,C3H5,C2H5,,C3H6,C2H4,,4.300000E-12*(Tgas/300.)**(0.0000)*exp(-(-6.600000E+01)/Tgas)
921,C4H4,M,,H,C4H3,M,5.410000E-23*(Tgas/300.)**(-3.9700)*exp(-(1.770000E+02)/Tgas)*pct**(-1)/exp(-4.50595384*(log(Tgas)-1)+0.0018302416000000009*Tgas/2+1.43897698e-05*Tgas**2/6+-2.221323096e-08*Tgas**3/12+9.592977750000001e-12*Tgas**4/20--50779.19790000001/Tgas+7.494321950000002)
922,C4H4,M,,C2H2,C2H2,M,3.780000E-31*(Tgas/300.)**(1.0000)*exp(-(1.860000E+04)/Tgas)*pct**(-1)/exp(-0.24367150399999993*(log(Tgas)-1)+-0.0178430268*Tgas/2+5.6348059400000004e-05*Tgas**2/6+-5.994104606e-08*Tgas**3/12+2.178283902e-11*Tgas**4/20--19794.627200000003/Tgas+-10.285224799999998)
923,CH2N2,M,,CH2,N2,M,6.210000E-31*(Tgas/300.)**(-1.0000)*exp(-(0.000000E+00)/Tgas)*pct**(-1)/exp(-4.54840893*(log(Tgas)-1)+0.014244322488*Tgas/2+-1.5939321177e-05*Tgas**2/6+9.50213864e-09*Tgas**3/12+-2.4936752800000003e-12*Tgas**4/20--13920.412319999996/Tgas+5.0075650199999995)
924,CH3,N2,,H,CH2N2,,1.600000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(1.98801017*(log(Tgas)-1)+-0.013391637188*Tgas/2+1.9224236967e-05*Tgas**2/6+-1.2631653940000002e-08*Tgas**3/12+3.3072940199999998e-12*Tgas**4/20--41002.91828/Tgas+-4.640326219999999)
925,CHN2,H2O,,OH,CH2N2,,1.410000E-11*(Tgas/300.)**(0.0000)*exp(-(3.280000E+03)/Tgas)*pct**(0)/exp(0.9211297800000002*(log(Tgas)-1)+-0.014150712685*Tgas/2+3.964574727e-05*Tgas**2/6+-4.33145186e-08*Tgas**3/12+1.644495755e-11*Tgas**4/20-1119.641639999998/Tgas+-1.852335723)
926,CH2N2,H2,,HN2,CH3,,4.140000E-13*(Tgas/300.)**(1.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-1.7096785299999993*(log(Tgas)-1)+0.0168055067454*Tgas/2+-3.3769789643999997e-05*Tgas**2/6+2.8730641081000003e-08*Tgas**3/12+-9.155576310600001e-12*Tgas**4/20--15357.23879/Tgas+0.5102042399999993)
927,C4H4,H,,C2H,C2H4,,1.220000E-10*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-2.98418953*(log(Tgas)-1)+0.02315179043*Tgas/2+-4.3712054000000005e-05*Tgas**2/6+3.629990524e-08*Tgas**3/12+-1.1456848180000002e-11*Tgas**4/20--13614.386580000002/Tgas+6.864666100000001)
928,CH2N2,NO,,H2CN,N2O,,9.930000E-12*(Tgas/300.)**(0.0000)*exp(-(2.200000E+04)/Tgas)*pct**(0)/exp(0.6836280199999996*(log(Tgas)-1)+0.0028827228700000007*Tgas/2+-1.54666502e-05*Tgas**2/6+1.989554149e-08*Tgas**3/12+-8.141403730000002e-12*Tgas**4/20-4522.914939999995/Tgas+-3.1800411000000004)
929,C4H4,H,H,C2H3,C2H3,,1.300000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(1)/exp(-0.3538649800000009*(log(Tgas)-1)+0.028348594156000002*Tgas/2+-7.061052819999999e-05*Tgas**2/6+7.068693394e-08*Tgas**3/12+-2.553669948e-11*Tgas**4/20-15060.736600000004/Tgas+0.8705598600000006)
930,C4H4,H,,C2H2,C2H3,,2.620000E-11*(Tgas/300.)**(0.0000)*exp(-(1.260000E+04)/Tgas)*pct**(0)/exp(-0.29876824199999996*(log(Tgas)-1)+0.005252783678*Tgas/2+-7.1312343999999965e-06*Tgas**2/6+5.372943939999999e-09*Tgas**3/12+-1.87693023e-12*Tgas**4/20--2366.945300000003/Tgas+-4.707332469999999)
931,C4H4,H,,CH2,C3H3,,3.000000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-1.1949993300000004*(log(Tgas)-1)+-0.005134916100000005*Tgas/2+3.052288079e-05*Tgas**2/6+-3.805289146e-08*Tgas**3/12+1.4983359860000002e-11*Tgas**4/20--28103.38630000001/Tgas+0.18860530000000092)
932,CH2O2,CH3CHO,,C3H6,O3,,5.500000E-15*(Tgas/300.)**(0.0000)*exp(-(1.880000E+03)/Tgas)*pct**(0)/exp(0.84745647*(log(Tgas)-1)+-0.00748211697*Tgas/2+1.1691268599999996e-05*Tgas**2/6+-7.100250200000001e-09*Tgas**3/12+1.3564765400000027e-12*Tgas**4/20--84981.947323/Tgas+-2.2682139700000006)
933,C3H6,H2O,,C3H7,OH,,4.000000E-11*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(-0.04287732000000055*(log(Tgas)-1)+-0.0015568368100000005*Tgas/2+1.0214971700000017e-06*Tgas**2/6+1.7497675599999993e-09*Tgas**3/12+-1.419961119999999e-12*Tgas**4/20--43219.955937/Tgas+-1.5984563829999998)
934,C3H6,CH4,,C3H7,CH3,,3.080000E-12*(Tgas/300.)**(-0.3200)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(1.2415493399999993*(log(Tgas)-1)+-0.01774834056*Tgas/2+4.3034349e-05*Tgas**2/6+-3.92186022e-08*Tgas**3/12+1.2715288399999997e-11*Tgas**4/20--36225.369777/Tgas+-7.1602085099999995)
935,C3H6,C2H4,,C3H7,C2H3,,2.010000E-12*(Tgas/300.)**(0.0000)*exp(-(0.000000E+00)/Tgas)*pct**(0)/exp(0.3458959299999993*(log(Tgas)-1)+-0.009757781112*Tgas/2+2.8254724799999998e-05*Tgas**2/6+-2.8501609600000007e-08*Tgas**3/12+1.0000667300000002e-11*Tgas**4/20--38942.514497/Tgas+-4.67124464)
936,C3H5,OH,,C3H6,O,,1.550000E-11*(Tgas/300.)**(0.7000)*exp(-(2.960000E+03)/Tgas)*pct**(0)/exp(-1.3555914700000002*(log(Tgas)-1)+0.01395633777*Tgas/2+-3.149480143e-05*Tgas**2/6+2.6472181379999996e-08*Tgas**3/12+-7.85633609e-12*Tgas**4/20--7596.673263/Tgas+6.414086633000001)
937,C3H5,H2O,,C3H6,OH,,4.540000E-13*(Tgas/300.)**(2.0000)*exp(-(1.500000E+02)/Tgas)*pct**(0)/exp(-1.9726576499999995*(log(Tgas)-1)+0.013442750330000003*Tgas/2+-2.756467653e-05*Tgas**2/6+2.261451436e-08*Tgas**3/12+-6.6980984199999996e-12*Tgas**4/20--15505.936783000001/Tgas+7.825008037000002)
938,C3H5,H2O2,,C3H6,HO2,,4.260000E-14*(Tgas/300.)**(2.6000)*exp(-(7.000000E+03)/Tgas)*pct**(0)/exp(-2.165955190000001*(log(Tgas)-1)+0.016979815828*Tgas/2+-3.2986236000000005e-05*Tgas**2/6+2.5823375199999993e-08*Tgas**3/12+-7.309622070000003e-12*Tgas**4/20-185.925392000001/Tgas+8.12708956)
939,C3H5,CH4,,C3H6,CH3,,1.640000E-15*(Tgas/300.)**(3.5000)*exp(-(2.860000E+03)/Tgas)*pct**(0)/exp(-0.6882309900000001*(log(Tgas)-1)+-0.002748753419999998*Tgas/2+1.4448175300000001e-05*Tgas**2/6+-1.8353855399999997e-08*Tgas**3/12+7.437151100000002e-12*Tgas**4/20--8511.350623/Tgas+2.2632559100000016)
940,C4H8,C2H5,,C3H6,C3H7,,1.700000E-13*(Tgas/300.)**(0.0000)*exp(-(3.630000E+03)/Tgas)*pct**(0)/exp(-0.3708351899999993*(log(Tgas)-1)+0.0012655726500000004*Tgas/2+2.911522499999999e-06*Tgas**2/6+-6.621143100000008e-09*Tgas**3/12+3.2505664999999927e-12*Tgas**4/20--2207.015303/Tgas+-1.5515219599999988)
941,C3H6,C2H5,,C3H5,C2H6,,5.830000E-14*(Tgas/300.)**(3.3000)*exp(-(9.990000E+03)/Tgas)*pct**(0)/exp(2.12974194*(log(Tgas)-1)+-0.011145588820000003*Tgas/2+1.77912522e-05*Tgas**2/6+-1.1916732200000004e-08*Tgas**3/12+2.818739199999999e-12*Tgas**4/20-6334.552423000001/Tgas+-6.789770690000003)
942,C3H6,C2H4,,C3H5,C2H5,,4.300000E-12*(Tgas/300.)**(0.0000)*exp(-(-6.600000E+01)/Tgas)*pct**(0)/exp(1.89665019*(log(Tgas)-1)+-0.01707954686*Tgas/2+3.8300656899999995e-05*Tgas**2/6+-3.4842012499999994e-08*Tgas**3/12+1.1514839e-11*Tgas**4/20--26035.945997000003/Tgas+-8.919754260000001)
