  0.18009099E+004 -0.10203251E-088
  0.18021108E+004 -0.16211657E-088
  0.18033126E+004 -0.18959856E-088
  0.18045152E+004 -0.11008720E-088
  0.18057185E+004 -0.14847943E-088
  0.18069227E+004 -0.17685833E-088
  0.18081277E+004 -0.15516839E-088
  0.18093335E+004 -0.17619813E-088
  0.18105401E+004 -0.20310927E-088
  0.18117475E+004 -0.24570932E-088
  0.18129556E+004 -0.43942732E-088
  0.18141646E+004 -0.23605755E-088
  0.18153745E+004 -0.43152182E-088
  0.18165851E+004 -0.71036883E-088
  0.18177965E+004 -0.86474980E-088
  0.18190087E+004 -0.89642380E-088
  0.18202217E+004 -0.97111389E-088
  0.18214356E+004 -0.45565852E-088
  0.18226502E+004 -0.15375881E-087
  0.18238657E+004 -0.25003518E-087
  0.18250820E+004 -0.41394520E-087
  0.18262991E+004 -0.45665907E-087
  0.18275170E+004 -0.61352158E-087
  0.18287357E+004 -0.77335803E-087
  0.18299552E+004 -0.72386956E-087
  0.18311755E+004 -0.86627323E-087
  0.18323967E+004 -0.79853215E-087
  0.18336187E+004 -0.70293983E-087
  0.18348414E+004 -0.43743429E-087
  0.18360650E+004 -0.33925046E-087
  0.18372894E+004 -0.31603868E-087
  0.18385147E+004 -0.24931672E-087
  0.18397407E+004 -0.25412364E-087
  0.18409676E+004 -0.28540182E-087
  0.18421953E+004 -0.31495624E-087
  0.18434238E+004 -0.47839045E-087
  0.18446531E+004 -0.73851254E-087
  0.18458832E+004 -0.10628392E-086
  0.18471142E+004 -0.20143490E-086
  0.18483459E+004 -0.32726726E-086
  0.18495785E+004 -0.45087049E-086
  0.18508120E+004 -0.52439968E-086
  0.18520462E+004 -0.68646260E-086
  0.18532813E+004 -0.98421559E-086
  0.18545172E+004 -0.13923037E-085
  0.18557539E+004 -0.17521505E-085
  0.18569914E+004 -0.19523409E-085
  0.18582298E+004 -0.14360649E-085
  0.18594690E+004 -0.20886599E-085
  0.18607090E+004 -0.17470455E-085
  0.18619498E+004 -0.18628589E-085
  0.18631915E+004 -0.13479750E-085
  0.18644340E+004 -0.71199692E-086
  0.18656773E+004 -0.40713455E-086
  0.18669215E+004 -0.29455737E-086
  0.18681665E+004 -0.21005552E-086
  0.18694123E+004 -0.14561208E-086
  0.18706590E+004 -0.12951739E-086
  0.18719064E+004 -0.12865053E-086
  0.18731548E+004 -0.10888091E-086
  0.18744039E+004 -0.15763463E-086
  0.18756539E+004 -0.17275598E-086
  0.18769047E+004 -0.29376220E-086
  0.18781563E+004 -0.40033835E-086
  0.18794088E+004 -0.54565297E-086
  0.18806621E+004 -0.80951146E-086
  0.18819163E+004 -0.14763572E-085
  0.18831713E+004 -0.18361233E-085
  0.18844271E+004 -0.47939512E-085
  0.18856838E+004 -0.92280734E-085
  0.18869413E+004 -0.10895160E-084
  0.18881996E+004 -0.65335437E-085
  0.18894588E+004 -0.64471460E-085
  0.18907188E+004 -0.49980978E-085
  0.18919796E+004 -0.41875962E-085
  0.18932413E+004 -0.35731551E-085
  0.18945039E+004 -0.17263887E-085
  0.18957673E+004 -0.10798960E-085
  0.18970315E+004 -0.15161877E-085
  0.18982966E+004 -0.15954844E-085
  0.18995625E+004 -0.64342076E-086
  0.19008292E+004 -0.34520877E-086
  0.19020968E+004 -0.22023101E-086
  0.19033653E+004 -0.17495650E-086
  0.19046346E+004 -0.12991269E-086
  0.19059047E+004 -0.10184803E-086
  0.19071757E+004 -0.15229808E-086
  0.19084475E+004 -0.13567525E-086
  0.19097202E+004 -0.15348020E-086
  0.19109937E+004 -0.11227975E-086
  0.19122681E+004 -0.78343627E-086
  0.19135433E+004 -0.99557992E-086
  0.19148194E+004 -0.24075139E-085
  0.19160963E+004 -0.35719178E-085
  0.19173741E+004 -0.42313219E-085
  0.19186527E+004 -0.31162997E-085
  0.19199322E+004 -0.11943900E-085
  0.19212126E+004 -0.55501365E-085
  0.19224938E+004 -0.73139173E-085
  0.19237758E+004 -0.92723916E-087
  0.19250587E+004 -0.56513006E-085
  0.19263425E+004 -0.75365210E-085
  0.19276271E+004 -0.86182626E-085
  0.19289126E+004 -0.18494845E-085
  0.19301989E+004 -0.24013855E-085
  0.19314861E+004 -0.17609863E-085
  0.19327741E+004 -0.13508843E-085
  0.19340630E+004  0.50623544E-086
  0.19353528E+004  0.67113281E-087
  0.19366434E+004 -0.25911475E-086
  0.19379349E+004 -0.16660862E-086
  0.19392272E+004 -0.38768306E-087
  0.19405204E+004 -0.32599865E-086
  0.19418145E+004 -0.29933373E-086
  0.19431094E+004 -0.48819365E-086
  0.19444052E+004 -0.54288422E-086
  0.19457019E+004 -0.10155824E-085
  0.19469994E+004 -0.31207594E-085
  0.19482978E+004 -0.88949108E-086
  0.19495971E+004  0.29860299E-085
  0.19508972E+004 -0.14751035E-085
  0.19521982E+004 -0.83333456E-085
  0.19535000E+004 -0.83918877E-085
  0.19548027E+004 -0.29786285E-084
  0.19561063E+004 -0.24817071E-084
  0.19574108E+004 -0.16495509E-084
  0.19587161E+004 -0.40296791E-084
  0.19600223E+004 -0.26275345E-084
  0.19613294E+004 -0.13879453E-084
