# wavelength   photoabsorption photodissociation   photoionization
1.54799988e+03 0.00000000e+00 3.67457681e-19 0.00000000e+00
1.54903223e+03 0.00000000e+00 3.57501504e-19 0.00000000e+00
1.55006519e+03 0.00000000e+00 3.49564726e-19 0.00000000e+00
1.55109888e+03 0.00000000e+00 3.42517126e-19 0.00000000e+00
1.55213330e+03 0.00000000e+00 3.35343116e-19 0.00000000e+00
1.55316846e+03 0.00000000e+00 3.28264048e-19 0.00000000e+00
1.55420410e+03 0.00000000e+00 3.21503753e-19 0.00000000e+00
1.55524060e+03 0.00000000e+00 3.15282924e-19 0.00000000e+00
1.55627771e+03 0.00000000e+00 3.09827071e-19 0.00000000e+00
1.55731555e+03 0.00000000e+00 3.05360393e-19 0.00000000e+00
1.55835413e+03 0.00000000e+00 3.02108804e-19 0.00000000e+00
1.55939331e+03 0.00000000e+00 3.00299287e-19 0.00000000e+00
1.56043323e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56147375e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56251514e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56355713e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56459985e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56564307e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56668726e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56773206e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56877734e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.56982361e+03 0.00000000e+00 3.00000003e-19 0.00000000e+00
1.57087048e+03 0.00000000e+00 2.99495661e-19 0.00000000e+00
1.57191797e+03 0.00000000e+00 2.97663672e-19 0.00000000e+00
1.57296631e+03 0.00000000e+00 2.94679991e-19 0.00000000e+00
1.57401526e+03 0.00000000e+00 2.90744164e-19 0.00000000e+00
1.57506494e+03 0.00000000e+00 2.86055579e-19 0.00000000e+00
1.57611536e+03 0.00000000e+00 2.80814751e-19 0.00000000e+00
1.57716626e+03 0.00000000e+00 2.75224365e-19 0.00000000e+00
1.57821814e+03 0.00000000e+00 2.69483991e-19 0.00000000e+00
1.57927063e+03 0.00000000e+00 2.63798598e-19 0.00000000e+00
1.58032373e+03 0.00000000e+00 2.58241569e-19 0.00000000e+00
1.58137756e+03 0.00000000e+00 2.51166907e-19 0.00000000e+00
1.58243225e+03 0.00000000e+00 2.42499680e-19 0.00000000e+00
1.58348743e+03 0.00000000e+00 2.32867355e-19 0.00000000e+00
1.58454346e+03 0.00000000e+00 2.22893591e-19 0.00000000e+00
1.58560010e+03 0.00000000e+00 2.13210020e-19 0.00000000e+00
1.58665747e+03 0.00000000e+00 2.04447389e-19 0.00000000e+00
1.58771545e+03 0.00000000e+00 1.97240929e-19 0.00000000e+00
1.58877429e+03 0.00000000e+00 1.92226062e-19 0.00000000e+00
1.58983374e+03 0.00000000e+00 1.90043567e-19 0.00000000e+00
1.59089404e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59195496e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59301660e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
