# [b'Cross sections for H2CS\nHelgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-26\nPhotodissociation source: Drury+ (1982), Chiang+ (2005)\nPhotoionization source: Kroto+ (1972)\nwavelength: (nm)\nphotoabsorption:    cross section (cm2)\nphotodissociation:  cross section (cm2)\nphotoionisation:    cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 189.7780000       4.50844e-18       4.50844e-18       0.00000e+00
 189.8170000       4.21195e-18       4.21195e-18       0.00000e+00
 189.8570000       4.01503e-18       4.01503e-18       0.00000e+00
 189.8970000       3.83253e-18       3.83253e-18       0.00000e+00
 189.9370000       3.72608e-18       3.72608e-18       0.00000e+00
 189.9760000       3.62975e-18       3.62975e-18       0.00000e+00
 190.0160000       3.52837e-18       3.52837e-18       0.00000e+00
 190.0560000       3.44050e-18       3.44050e-18       0.00000e+00
 190.0950000       3.40671e-18       3.40671e-18       0.00000e+00
 190.1350000       3.33912e-18       3.33912e-18       0.00000e+00
 190.1750000       3.28504e-18       3.28504e-18       0.00000e+00
 190.2150000       3.25125e-18       3.25125e-18       0.00000e+00
 190.2540000       3.23097e-18       3.23097e-18       0.00000e+00
 190.2940000       3.20393e-18       3.20393e-18       0.00000e+00
 190.3340000       3.18365e-18       3.18365e-18       0.00000e+00
 190.3730000       3.16337e-18       3.16337e-18       0.00000e+00
 190.4130000       3.14986e-18       3.14986e-18       0.00000e+00
 190.4530000       3.13634e-18       3.13634e-18       0.00000e+00
 190.4930000       3.13634e-18       3.13634e-18       0.00000e+00
 190.5320000       3.12958e-18       3.12958e-18       0.00000e+00
 190.5720000       3.12958e-18       3.12958e-18       0.00000e+00
 190.6120000       3.12282e-18       3.12282e-18       0.00000e+00
 190.6510000       3.11606e-18       3.11606e-18       0.00000e+00
 190.6910000       3.11606e-18       3.11606e-18       0.00000e+00
 190.7310000       3.10930e-18       3.10930e-18       0.00000e+00
 190.7700000       3.09578e-18       3.09578e-18       0.00000e+00
 190.8100000       3.09578e-18       3.09578e-18       0.00000e+00
 190.8500000       3.09578e-18       3.09578e-18       0.00000e+00
 190.8900000       3.08227e-18       3.08227e-18       0.00000e+00
 190.9290000       3.06875e-18       3.06875e-18       0.00000e+00
 190.9690000       3.06199e-18       3.06199e-18       0.00000e+00
 191.0090000       3.05523e-18       3.05523e-18       0.00000e+00
 191.0480000       3.04171e-18       3.04171e-18       0.00000e+00
 191.0880000       3.01468e-18       3.01468e-18       0.00000e+00
 191.1280000       3.00791e-18       3.00791e-18       0.00000e+00
 191.1680000       2.98764e-18       2.98764e-18       0.00000e+00
 191.2070000       2.97412e-18       2.97412e-18       0.00000e+00
 191.2470000       2.96736e-18       2.96736e-18       0.00000e+00
 191.2870000       2.94709e-18       2.94709e-18       0.00000e+00
 191.3260000       2.92005e-18       2.92005e-18       0.00000e+00
 191.3660000       2.89301e-18       2.89301e-18       0.00000e+00
 191.4060000       2.86597e-18       2.86597e-18       0.00000e+00
 191.4460000       2.84569e-18       2.84569e-18       0.00000e+00
 191.4850000       2.83218e-18       2.83218e-18       0.00000e+00
 191.5250000       2.81190e-18       2.81190e-18       0.00000e+00
 191.5650000       2.79162e-18       2.79162e-18       0.00000e+00
 191.6040000       2.77134e-18       2.77134e-18       0.00000e+00
 191.6440000       2.75107e-18       2.75107e-18       0.00000e+00
 191.6840000       2.73079e-18       2.73079e-18       0.00000e+00
 191.7240000       2.71051e-18       2.71051e-18       0.00000e+00
 191.7630000       2.68347e-18       2.68347e-18       0.00000e+00
 191.8030000       2.68347e-18       2.68347e-18       0.00000e+00
 191.8430000       2.67672e-18       2.67672e-18       0.00000e+00
 191.8820000       2.66320e-18       2.66320e-18       0.00000e+00
 191.9220000       2.66320e-18       2.66320e-18       0.00000e+00
 191.9620000       2.66320e-18       2.66320e-18       0.00000e+00
 192.0020000       2.66996e-18       2.66996e-18       0.00000e+00
 192.0410000       2.68347e-18       2.68347e-18       0.00000e+00
 192.0810000       2.69699e-18       2.69699e-18       0.00000e+00
 192.1210000       2.70375e-18       2.70375e-18       0.00000e+00
 192.1600000       2.73079e-18       2.73079e-18       0.00000e+00
 192.2000000       2.74431e-18       2.74431e-18       0.00000e+00
 192.2400000       2.75783e-18       2.75783e-18       0.00000e+00
 192.2800000       2.77810e-18       2.77810e-18       0.00000e+00
 192.3190000       2.78487e-18       2.78487e-18       0.00000e+00
 192.3590000       2.79838e-18       2.79838e-18       0.00000e+00
 192.3990000       2.81190e-18       2.81190e-18       0.00000e+00
 192.4380000       2.82542e-18       2.82542e-18       0.00000e+00
 192.4780000       2.83218e-18       2.83218e-18       0.00000e+00
 192.5180000       2.85921e-18       2.85921e-18       0.00000e+00
 192.5580000       2.86597e-18       2.86597e-18       0.00000e+00
 192.5970000       2.87949e-18       2.87949e-18       0.00000e+00
 192.6370000       2.91329e-18       2.91329e-18       0.00000e+00
 192.6770000       2.93356e-18       2.93356e-18       0.00000e+00
 192.7160000       2.94032e-18       2.94032e-18       0.00000e+00
 192.7560000       2.96060e-18       2.96060e-18       0.00000e+00
 192.7960000       2.97412e-18       2.97412e-18       0.00000e+00
 192.8360000       2.99440e-18       2.99440e-18       0.00000e+00
 192.8750000       3.00116e-18       3.00116e-18       0.00000e+00
 192.9150000       3.00791e-18       3.00791e-18       0.00000e+00
 192.9550000       3.02143e-18       3.02143e-18       0.00000e+00
 192.9940000       3.03495e-18       3.03495e-18       0.00000e+00
 193.0340000       3.02819e-18       3.02819e-18       0.00000e+00
 193.0740000       3.00116e-18       3.00116e-18       0.00000e+00
 193.1130000       2.97412e-18       2.97412e-18       0.00000e+00
 193.1530000       2.95384e-18       2.95384e-18       0.00000e+00
 193.1930000       2.91329e-18       2.91329e-18       0.00000e+00
 193.2330000       2.89301e-18       2.89301e-18       0.00000e+00
 193.2720000       2.85246e-18       2.85246e-18       0.00000e+00
 193.3120000       2.81190e-18       2.81190e-18       0.00000e+00
 193.3520000       2.79162e-18       2.79162e-18       0.00000e+00
 193.3910000       2.75107e-18       2.75107e-18       0.00000e+00
 193.4310000       2.73079e-18       2.73079e-18       0.00000e+00
 193.4710000       2.70375e-18       2.70375e-18       0.00000e+00
 193.5110000       2.69024e-18       2.69024e-18       0.00000e+00
 193.5500000       2.66996e-18       2.66996e-18       0.00000e+00
 193.5900000       2.66320e-18       2.66320e-18       0.00000e+00
 193.6300000       2.64968e-18       2.64968e-18       0.00000e+00
 193.6690000       2.63616e-18       2.63616e-18       0.00000e+00
 193.7090000       2.62940e-18       2.62940e-18       0.00000e+00
 193.7490000       2.64292e-18       2.64292e-18       0.00000e+00
 193.7890000       2.66996e-18       2.66996e-18       0.00000e+00
 193.8280000       2.70375e-18       2.70375e-18       0.00000e+00
 193.8680000       2.72403e-18       2.72403e-18       0.00000e+00
 193.9080000       2.75783e-18       2.75783e-18       0.00000e+00
 193.9470000       2.80514e-18       2.80514e-18       0.00000e+00
 193.9870000       2.81866e-18       2.81866e-18       0.00000e+00
 194.0270000       2.81866e-18       2.81866e-18       0.00000e+00
 194.0670000       2.85246e-18       2.85246e-18       0.00000e+00
 194.1060000       2.86597e-18       2.86597e-18       0.00000e+00
 194.1460000       2.88625e-18       2.88625e-18       0.00000e+00
 194.1860000       2.93356e-18       2.93356e-18       0.00000e+00
 194.2250000       2.95384e-18       2.95384e-18       0.00000e+00
 194.2650000       3.00791e-18       3.00791e-18       0.00000e+00
 194.3050000       3.02143e-18       3.02143e-18       0.00000e+00
 194.3450000       3.09578e-18       3.09578e-18       0.00000e+00
 194.3840000       3.17690e-18       3.17690e-18       0.00000e+00
 194.4240000       3.24449e-18       3.24449e-18       0.00000e+00
 194.4640000       3.28504e-18       3.28504e-18       0.00000e+00
 194.5030000       3.31208e-18       3.31208e-18       0.00000e+00
 194.5430000       3.35263e-18       3.35263e-18       0.00000e+00
 194.5830000       3.37291e-18       3.37291e-18       0.00000e+00
 194.6230000       3.36615e-18       3.36615e-18       0.00000e+00
 194.6620000       3.32559e-18       3.32559e-18       0.00000e+00
 194.7020000       3.29856e-18       3.29856e-18       0.00000e+00
 194.7420000       3.27828e-18       3.27828e-18       0.00000e+00
 194.7810000       3.22421e-18       3.22421e-18       0.00000e+00
 194.8210000       3.17013e-18       3.17013e-18       0.00000e+00
 194.8610000       3.10930e-18       3.10930e-18       0.00000e+00
 194.9010000       3.08903e-18       3.08903e-18       0.00000e+00
 194.9400000       3.00791e-18       3.00791e-18       0.00000e+00
 194.9800000       2.94032e-18       2.94032e-18       0.00000e+00
 195.0200000       2.89977e-18       2.89977e-18       0.00000e+00
 195.0590000       2.85921e-18       2.85921e-18       0.00000e+00
 195.0990000       2.80514e-18       2.80514e-18       0.00000e+00
 195.1390000       2.76459e-18       2.76459e-18       0.00000e+00
 195.1790000       2.74431e-18       2.74431e-18       0.00000e+00
 195.2180000       2.70375e-18       2.70375e-18       0.00000e+00
 195.2580000       2.69699e-18       2.69699e-18       0.00000e+00
 195.2980000       2.68347e-18       2.68347e-18       0.00000e+00
 195.3370000       2.68347e-18       2.68347e-18       0.00000e+00
 195.3770000       2.68347e-18       2.68347e-18       0.00000e+00
 195.4170000       2.68347e-18       2.68347e-18       0.00000e+00
 195.4560000       2.69699e-18       2.69699e-18       0.00000e+00
 195.4960000       2.71727e-18       2.71727e-18       0.00000e+00
 195.5360000       2.76459e-18       2.76459e-18       0.00000e+00
 195.5760000       2.79838e-18       2.79838e-18       0.00000e+00
 195.6150000       2.83894e-18       2.83894e-18       0.00000e+00
 195.6550000       2.87273e-18       2.87273e-18       0.00000e+00
 195.6950000       2.94032e-18       2.94032e-18       0.00000e+00
 195.7340000       2.98088e-18       2.98088e-18       0.00000e+00
 195.7740000       3.00791e-18       3.00791e-18       0.00000e+00
 195.8140000       3.04171e-18       3.04171e-18       0.00000e+00
 195.8540000       3.12958e-18       3.12958e-18       0.00000e+00
 195.8930000       3.21745e-18       3.21745e-18       0.00000e+00
 195.9330000       3.31884e-18       3.31884e-18       0.00000e+00
 195.9730000       3.40671e-18       3.40671e-18       0.00000e+00
 196.0120000       3.49457e-18       3.49457e-18       0.00000e+00
 196.0520000       3.56893e-18       3.56893e-18       0.00000e+00
 196.0920000       3.69059e-18       3.69059e-18       0.00000e+00
 196.1320000       3.77846e-18       3.77846e-18       0.00000e+00
 196.1710000       3.84605e-18       3.84605e-18       0.00000e+00
 196.2110000       3.85957e-18       3.85957e-18       0.00000e+00
 196.2510000       3.90012e-18       3.90012e-18       0.00000e+00
 196.2900000       3.91364e-18       3.91364e-18       0.00000e+00
 196.3300000       3.90012e-18       3.90012e-18       0.00000e+00
 196.3700000       3.85281e-18       3.85281e-18       0.00000e+00
 196.4100000       3.80550e-18       3.80550e-18       0.00000e+00
 196.4490000       3.74466e-18       3.74466e-18       0.00000e+00
 196.4890000       3.69059e-18       3.69059e-18       0.00000e+00
 196.5290000       3.65003e-18       3.65003e-18       0.00000e+00
 196.5680000       3.55541e-18       3.55541e-18       0.00000e+00
 196.6080000       3.47430e-18       3.47430e-18       0.00000e+00
 196.6480000       3.42022e-18       3.42022e-18       0.00000e+00
 196.6880000       3.28504e-18       3.28504e-18       0.00000e+00
 196.7270000       3.25125e-18       3.25125e-18       0.00000e+00
 196.7670000       3.17690e-18       3.17690e-18       0.00000e+00
 196.8070000       3.12958e-18       3.12958e-18       0.00000e+00
 196.8460000       3.05523e-18       3.05523e-18       0.00000e+00
 196.8860000       3.02143e-18       3.02143e-18       0.00000e+00
 196.9260000       2.99440e-18       2.99440e-18       0.00000e+00
 196.9660000       2.97412e-18       2.97412e-18       0.00000e+00
 197.0050000       2.95384e-18       2.95384e-18       0.00000e+00
 197.0450000       2.92681e-18       2.92681e-18       0.00000e+00
 197.0850000       2.92005e-18       2.92005e-18       0.00000e+00
 197.1240000       2.92005e-18       2.92005e-18       0.00000e+00
 197.1640000       2.92681e-18       2.92681e-18       0.00000e+00
 197.2040000       2.94709e-18       2.94709e-18       0.00000e+00
 197.2440000       2.96736e-18       2.96736e-18       0.00000e+00
 197.2830000       3.01468e-18       3.01468e-18       0.00000e+00
 197.3230000       3.04847e-18       3.04847e-18       0.00000e+00
 197.3630000       3.06199e-18       3.06199e-18       0.00000e+00
 197.4020000       3.11606e-18       3.11606e-18       0.00000e+00
 197.4420000       3.14986e-18       3.14986e-18       0.00000e+00
 197.4820000       3.15662e-18       3.15662e-18       0.00000e+00
 197.5220000       3.19717e-18       3.19717e-18       0.00000e+00
 197.5610000       3.23772e-18       3.23772e-18       0.00000e+00
 197.6010000       3.28504e-18       3.28504e-18       0.00000e+00
 197.6410000       3.37291e-18       3.37291e-18       0.00000e+00
 197.6800000       3.49457e-18       3.49457e-18       0.00000e+00
 197.7200000       3.68383e-18       3.68383e-18       0.00000e+00
 197.7600000       3.82577e-18       3.82577e-18       0.00000e+00
 197.8000000       3.87985e-18       3.87985e-18       0.00000e+00
 197.8390000       4.10966e-18       4.10966e-18       0.00000e+00
 197.8790000       4.33271e-18       4.33271e-18       0.00000e+00
 197.9190000       4.46113e-18       4.46113e-18       0.00000e+00
 197.9580000       4.47465e-18       4.47465e-18       0.00000e+00
 197.9980000       4.54900e-18       4.54900e-18       0.00000e+00
 198.0380000       4.54224e-18       4.54224e-18       0.00000e+00
 198.0770000       4.48817e-18       4.48817e-18       0.00000e+00
 198.1170000       4.39354e-18       4.39354e-18       0.00000e+00
 198.1570000       4.30567e-18       4.30567e-18       0.00000e+00
 198.1970000       4.17725e-18       4.17725e-18       0.00000e+00
 198.2360000       4.09614e-18       4.09614e-18       0.00000e+00
 198.2760000       3.96772e-18       3.96772e-18       0.00000e+00
 198.3160000       3.85957e-18       3.85957e-18       0.00000e+00
 198.3550000       3.74466e-18       3.74466e-18       0.00000e+00
 198.3950000       3.65003e-18       3.65003e-18       0.00000e+00
 198.4350000       3.48106e-18       3.48106e-18       0.00000e+00
 198.4750000       3.43374e-18       3.43374e-18       0.00000e+00
 198.5140000       3.32559e-18       3.32559e-18       0.00000e+00
 198.5540000       3.25800e-18       3.25800e-18       0.00000e+00
 198.5940000       3.19717e-18       3.19717e-18       0.00000e+00
 198.6330000       3.16337e-18       3.16337e-18       0.00000e+00
 198.6730000       3.11606e-18       3.11606e-18       0.00000e+00
 198.7130000       3.10930e-18       3.10930e-18       0.00000e+00
 198.7530000       3.10254e-18       3.10254e-18       0.00000e+00
 198.7920000       3.08903e-18       3.08903e-18       0.00000e+00
 198.8320000       3.08227e-18       3.08227e-18       0.00000e+00
 198.8720000       3.08903e-18       3.08903e-18       0.00000e+00
 198.9110000       3.10930e-18       3.10930e-18       0.00000e+00
 198.9510000       3.13634e-18       3.13634e-18       0.00000e+00
 198.9910000       3.17690e-18       3.17690e-18       0.00000e+00
 199.0310000       3.19717e-18       3.19717e-18       0.00000e+00
 199.0700000       3.25800e-18       3.25800e-18       0.00000e+00
 199.1100000       3.28504e-18       3.28504e-18       0.00000e+00
 199.1500000       3.32559e-18       3.32559e-18       0.00000e+00
 199.1890000       3.37291e-18       3.37291e-18       0.00000e+00
 199.2290000       3.44050e-18       3.44050e-18       0.00000e+00
 199.2690000       3.45402e-18       3.45402e-18       0.00000e+00
 199.3090000       3.54865e-18       3.54865e-18       0.00000e+00
 199.3480000       3.65679e-18       3.65679e-18       0.00000e+00
 199.3880000       3.79197e-18       3.79197e-18       0.00000e+00
 199.4280000       3.98071e-18       3.98071e-18       0.00000e+00
 199.4670000       4.20428e-18       4.20428e-18       0.00000e+00
 199.5070000       4.38002e-18       4.38002e-18       0.00000e+00
 199.5470000       4.43410e-18       4.43410e-18       0.00000e+00
 199.5870000       4.74288e-18       4.74288e-18       0.00000e+00
 199.6260000       4.99883e-18       4.99883e-18       0.00000e+00
 199.6660000       5.23338e-18       5.23338e-18       0.00000e+00
 199.7060000       5.26343e-18       5.26343e-18       0.00000e+00
 199.7450000       5.40066e-18       5.40066e-18       0.00000e+00
 199.7850000       5.48852e-18       5.48852e-18       0.00000e+00
 199.8250000       5.42091e-18       5.42091e-18       0.00000e+00
 199.8650000       5.36012e-18       5.36012e-18       0.00000e+00
 199.9040000       5.24519e-18       5.24519e-18       0.00000e+00
 199.9440000       5.11679e-18       5.11679e-18       0.00000e+00
 199.9840000       5.05594e-18       5.05594e-18       0.00000e+00
 200.0230000       4.93426e-18       4.93426e-18       0.00000e+00
 200.0630000       4.75178e-18       4.75178e-18       0.00000e+00
 200.1030000       4.54224e-18       4.54224e-18       0.00000e+00
 200.1430000       4.48817e-18       4.48817e-18       0.00000e+00
 200.1820000       4.37326e-18       4.37326e-18       0.00000e+00
 200.2220000       4.09614e-18       4.09614e-18       0.00000e+00
 200.2620000       3.94744e-18       3.94744e-18       0.00000e+00
 200.3010000       3.90688e-18       3.90688e-18       0.00000e+00
 200.3410000       3.75142e-18       3.75142e-18       0.00000e+00
 200.3810000       3.64328e-18       3.64328e-18       0.00000e+00
 200.4200000       3.58920e-18       3.58920e-18       0.00000e+00
 200.4600000       3.52837e-18       3.52837e-18       0.00000e+00
 200.5000000       3.46754e-18       3.46754e-18       0.00000e+00
 200.5400000       3.45402e-18       3.45402e-18       0.00000e+00
 200.5790000       3.44050e-18       3.44050e-18       0.00000e+00
 200.6190000       3.41347e-18       3.41347e-18       0.00000e+00
 200.6590000       3.42022e-18       3.42022e-18       0.00000e+00
 200.6980000       3.45402e-18       3.45402e-18       0.00000e+00
 200.7380000       3.50134e-18       3.50134e-18       0.00000e+00
 200.7780000       3.56893e-18       3.56893e-18       0.00000e+00
 200.8180000       3.65003e-18       3.65003e-18       0.00000e+00
 200.8570000       3.68383e-18       3.68383e-18       0.00000e+00
 200.8970000       3.79874e-18       3.79874e-18       0.00000e+00
 200.9370000       3.92716e-18       3.92716e-18       0.00000e+00
 200.9760000       4.08938e-18       4.08938e-18       0.00000e+00
 201.0160000       4.15697e-18       4.15697e-18       0.00000e+00
 201.0560000       4.29891e-18       4.29891e-18       0.00000e+00
 201.0960000       4.40030e-18       4.40030e-18       0.00000e+00
 201.1350000       4.57604e-18       4.57604e-18       0.00000e+00
 201.1750000       4.73150e-18       4.73150e-18       0.00000e+00
 201.2150000       4.92754e-18       4.92754e-18       0.00000e+00
 201.2540000       5.06948e-18       5.06948e-18       0.00000e+00
 201.2940000       5.12355e-18       5.12355e-18       0.00000e+00
 201.3340000       5.27221e-18       5.27221e-18       0.00000e+00
 201.3740000       5.44121e-18       5.44121e-18       0.00000e+00
 201.4130000       5.56290e-18       5.56290e-18       0.00000e+00
 201.4530000       5.56290e-18       5.56290e-18       0.00000e+00
 201.4930000       5.63722e-18       5.63722e-18       0.00000e+00
 201.5320000       5.62369e-18       5.62369e-18       0.00000e+00
 201.5720000       5.55613e-18       5.55613e-18       0.00000e+00
 201.6120000       5.48852e-18       5.48852e-18       0.00000e+00
 201.6520000       5.33982e-18       5.33982e-18       0.00000e+00
 201.6910000       5.19111e-18       5.19111e-18       0.00000e+00
 201.7310000       5.14380e-18       5.14380e-18       0.00000e+00
 201.7710000       4.96808e-18       4.96808e-18       0.00000e+00
 201.8100000       4.90048e-18       4.90048e-18       0.00000e+00
 201.8500000       4.72474e-18       4.72474e-18       0.00000e+00
 201.8900000       4.60307e-18       4.60307e-18       0.00000e+00
 201.9300000       4.50844e-18       4.50844e-18       0.00000e+00
 201.9690000       4.39354e-18       4.39354e-18       0.00000e+00
 202.0090000       4.22456e-18       4.22456e-18       0.00000e+00
 202.0490000       4.12994e-18       4.12994e-18       0.00000e+00
 202.0880000       4.01503e-18       4.01503e-18       0.00000e+00
 202.1280000       3.92040e-18       3.92040e-18       0.00000e+00
 202.1680000       3.87985e-18       3.87985e-18       0.00000e+00
 202.2080000       3.79874e-18       3.79874e-18       0.00000e+00
 202.2470000       3.73790e-18       3.73790e-18       0.00000e+00
 202.2870000       3.69059e-18       3.69059e-18       0.00000e+00
 202.3270000       3.66356e-18       3.66356e-18       0.00000e+00
 202.3660000       3.62300e-18       3.62300e-18       0.00000e+00
 202.4060000       3.58244e-18       3.58244e-18       0.00000e+00
 202.4460000       3.56893e-18       3.56893e-18       0.00000e+00
 202.4860000       3.54865e-18       3.54865e-18       0.00000e+00
 202.5250000       3.55541e-18       3.55541e-18       0.00000e+00
 202.5650000       3.57568e-18       3.57568e-18       0.00000e+00
 202.6050000       3.59596e-18       3.59596e-18       0.00000e+00
 202.6440000       3.64328e-18       3.64328e-18       0.00000e+00
 202.6840000       3.71763e-18       3.71763e-18       0.00000e+00
 202.7240000       3.77846e-18       3.77846e-18       0.00000e+00
 202.7630000       3.83929e-18       3.83929e-18       0.00000e+00
 202.8030000       3.91364e-18       3.91364e-18       0.00000e+00
 202.8430000       3.98799e-18       3.98799e-18       0.00000e+00
 202.8830000       4.08938e-18       4.08938e-18       0.00000e+00
 202.9220000       4.19753e-18       4.19753e-18       0.00000e+00
 202.9620000       4.33271e-18       4.33271e-18       0.00000e+00
 203.0020000       4.44085e-18       4.44085e-18       0.00000e+00
 203.0410000       4.52197e-18       4.52197e-18       0.00000e+00
 203.0810000       4.60307e-18       4.60307e-18       0.00000e+00
 203.1210000       4.72474e-18       4.72474e-18       0.00000e+00
 203.1610000       4.84641e-18       4.84641e-18       0.00000e+00
 203.2000000       4.88020e-18       4.88020e-18       0.00000e+00
 203.2400000       4.95455e-18       4.95455e-18       0.00000e+00
 203.2800000       5.02216e-18       5.02216e-18       0.00000e+00
 203.3190000       5.08296e-18       5.08296e-18       0.00000e+00
 203.3590000       5.08972e-18       5.08972e-18       0.00000e+00
 203.3990000       5.07619e-18       5.07619e-18       0.00000e+00
 203.4390000       5.06948e-18       5.06948e-18       0.00000e+00
 203.4780000       5.00187e-18       5.00187e-18       0.00000e+00
 203.5180000       4.86668e-18       4.86668e-18       0.00000e+00
 203.5580000       4.84641e-18       4.84641e-18       0.00000e+00
 203.5970000       4.80585e-18       4.80585e-18       0.00000e+00
 203.6370000       4.72699e-18       4.72699e-18       0.00000e+00
 203.6770000       4.62335e-18       4.62335e-18       0.00000e+00
 203.7170000       4.54224e-18       4.54224e-18       0.00000e+00
 203.7560000       4.42776e-18       4.42776e-18       0.00000e+00
 203.7960000       4.33947e-18       4.33947e-18       0.00000e+00
 203.8360000       4.25160e-18       4.25160e-18       0.00000e+00
 203.8750000       4.15697e-18       4.15697e-18       0.00000e+00
 203.9150000       4.08262e-18       4.08262e-18       0.00000e+00
 203.9550000       3.98799e-18       3.98799e-18       0.00000e+00
 203.9950000       3.90688e-18       3.90688e-18       0.00000e+00
 204.0340000       3.83253e-18       3.83253e-18       0.00000e+00
 204.0740000       3.82577e-18       3.82577e-18       0.00000e+00
 204.1140000       3.79197e-18       3.79197e-18       0.00000e+00
 204.1530000       3.74466e-18       3.74466e-18       0.00000e+00
 204.1930000       3.77170e-18       3.77170e-18       0.00000e+00
 204.2330000       3.83253e-18       3.83253e-18       0.00000e+00
 204.2730000       3.92040e-18       3.92040e-18       0.00000e+00
 204.3120000       4.08938e-18       4.08938e-18       0.00000e+00
 204.3520000       4.11641e-18       4.11641e-18       0.00000e+00
 204.3920000       4.33271e-18       4.33271e-18       0.00000e+00
 204.4310000       4.69770e-18       4.69770e-18       0.00000e+00
 204.4710000       5.08296e-18       5.08296e-18       0.00000e+00
 204.5110000       5.12355e-18       5.12355e-18       0.00000e+00
 204.5510000       5.33982e-18       5.33982e-18       0.00000e+00
 204.5900000       5.47499e-18       5.47499e-18       0.00000e+00
 204.6300000       5.54936e-18       5.54936e-18       0.00000e+00
 204.6700000       5.50882e-18       5.50882e-18       0.00000e+00
 204.7090000       5.39390e-18       5.39390e-18       0.00000e+00
 204.7490000       5.21141e-18       5.21141e-18       0.00000e+00
 204.7890000       5.16410e-18       5.16410e-18       0.00000e+00
 204.8290000       5.06948e-18       5.06948e-18       0.00000e+00
 204.8680000       4.93426e-18       4.93426e-18       0.00000e+00
 204.9080000       4.79909e-18       4.79909e-18       0.00000e+00
 204.9480000       4.75853e-18       4.75853e-18       0.00000e+00
 204.9870000       4.63011e-18       4.63011e-18       0.00000e+00
 205.0270000       4.57604e-18       4.57604e-18       0.00000e+00
 205.0670000       4.52872e-18       4.52872e-18       0.00000e+00
 205.1060000       4.52872e-18       4.52872e-18       0.00000e+00
 205.1460000       4.53548e-18       4.53548e-18       0.00000e+00
 205.1860000       4.54224e-18       4.54224e-18       0.00000e+00
 205.2260000       4.54224e-18       4.54224e-18       0.00000e+00
 205.2650000       4.58280e-18       4.58280e-18       0.00000e+00
 205.3050000       4.67066e-18       4.67066e-18       0.00000e+00
 205.3450000       4.74502e-18       4.74502e-18       0.00000e+00
 205.3840000       4.79233e-18       4.79233e-18       0.00000e+00
 205.4240000       4.84641e-18       4.84641e-18       0.00000e+00
 205.4640000       4.91401e-18       4.91401e-18       0.00000e+00
 205.5040000       4.93426e-18       4.93426e-18       0.00000e+00
 205.5430000       4.92077e-18       4.92077e-18       0.00000e+00
 205.5830000       4.83965e-18       4.83965e-18       0.00000e+00
 205.6230000       4.76529e-18       4.76529e-18       0.00000e+00
 205.6620000       4.71122e-18       4.71122e-18       0.00000e+00
 205.7020000       4.56928e-18       4.56928e-18       0.00000e+00
 205.7420000       4.38002e-18       4.38002e-18       0.00000e+00
 205.7820000       4.23888e-18       4.23888e-18       0.00000e+00
 205.8210000       4.13669e-18       4.13669e-18       0.00000e+00
 205.8610000       4.01503e-18       4.01503e-18       0.00000e+00
 205.9010000       3.85281e-18       3.85281e-18       0.00000e+00
 205.9400000       3.71763e-18       3.71763e-18       0.00000e+00
 205.9800000       3.54189e-18       3.54189e-18       0.00000e+00
 206.0200000       3.44726e-18       3.44726e-18       0.00000e+00
 206.0600000       3.36615e-18       3.36615e-18       0.00000e+00
 206.0990000       3.32559e-18       3.32559e-18       0.00000e+00
 206.1390000       3.23097e-18       3.23097e-18       0.00000e+00
 206.1790000       3.17013e-18       3.17013e-18       0.00000e+00
 206.2180000       3.10254e-18       3.10254e-18       0.00000e+00
 206.2580000       3.09578e-18       3.09578e-18       0.00000e+00
 206.2980000       3.06199e-18       3.06199e-18       0.00000e+00
 206.3380000       3.02819e-18       3.02819e-18       0.00000e+00
 206.3770000       3.02819e-18       3.02819e-18       0.00000e+00
 206.4170000       3.03495e-18       3.03495e-18       0.00000e+00
 206.4570000       3.06199e-18       3.06199e-18       0.00000e+00
 206.4960000       3.06875e-18       3.06875e-18       0.00000e+00
 206.5360000       3.09578e-18       3.09578e-18       0.00000e+00
 206.5760000       3.12958e-18       3.12958e-18       0.00000e+00
 206.6160000       3.17013e-18       3.17013e-18       0.00000e+00
 206.6550000       3.24449e-18       3.24449e-18       0.00000e+00
 206.6950000       3.25800e-18       3.25800e-18       0.00000e+00
 206.7350000       3.39319e-18       3.39319e-18       0.00000e+00
 206.7740000       3.52837e-18       3.52837e-18       0.00000e+00
 206.8140000       3.67031e-18       3.67031e-18       0.00000e+00
 206.8540000       3.83929e-18       3.83929e-18       0.00000e+00
 206.8940000       4.04882e-18       4.04882e-18       0.00000e+00
 206.9330000       4.25160e-18       4.25160e-18       0.00000e+00
 206.9730000       4.39354e-18       4.39354e-18       0.00000e+00
 207.0130000       4.65039e-18       4.65039e-18       0.00000e+00
 207.0520000       4.77881e-18       4.77881e-18       0.00000e+00
 207.0920000       4.86668e-18       4.86668e-18       0.00000e+00
 207.1320000       4.87344e-18       4.87344e-18       0.00000e+00
 207.1720000       4.96132e-18       4.96132e-18       0.00000e+00
 207.2110000       4.96132e-18       4.96132e-18       0.00000e+00
 207.2510000       4.89372e-18       4.89372e-18       0.00000e+00
 207.2910000       4.81261e-18       4.81261e-18       0.00000e+00
 207.3300000       4.73826e-18       4.73826e-18       0.00000e+00
 207.3700000       4.59632e-18       4.59632e-18       0.00000e+00
 207.4100000       4.51521e-18       4.51521e-18       0.00000e+00
