# wavelength   photoabsorption photodissociation   photoionization
1.54182056e+03 0.00000000e+00 1.67391721e-17 0.00000000e+00
1.54284875e+03 0.00000000e+00 1.67102021e-17 0.00000000e+00
1.54387756e+03 0.00000000e+00 1.66845784e-17 0.00000000e+00
1.54490710e+03 0.00000000e+00 1.66618848e-17 0.00000000e+00
1.54593738e+03 0.00000000e+00 1.66417071e-17 0.00000000e+00
1.54696826e+03 0.00000000e+00 1.66236314e-17 0.00000000e+00
1.54799988e+03 0.00000000e+00 1.66072375e-17 0.00000000e+00
1.54903223e+03 0.00000000e+00 1.65921059e-17 0.00000000e+00
1.55006519e+03 0.00000000e+00 1.65778170e-17 0.00000000e+00
1.55109888e+03 0.00000000e+00 1.65639461e-17 0.00000000e+00
1.55213330e+03 0.00000000e+00 1.65500685e-17 0.00000000e+00
1.55316846e+03 0.00000000e+00 1.65357575e-17 0.00000000e+00
1.55420410e+03 0.00000000e+00 1.65205887e-17 0.00000000e+00
1.55524060e+03 0.00000000e+00 1.65041269e-17 0.00000000e+00
1.55627771e+03 0.00000000e+00 1.64859441e-17 0.00000000e+00
1.55731555e+03 0.00000000e+00 1.64656052e-17 0.00000000e+00
1.55835413e+03 0.00000000e+00 1.64426747e-17 0.00000000e+00
1.55939331e+03 0.00000000e+00 1.64167187e-17 0.00000000e+00
1.56043323e+03 0.00000000e+00 1.63867657e-17 0.00000000e+00
1.56147375e+03 0.00000000e+00 1.63483807e-17 0.00000000e+00
1.56251514e+03 0.00000000e+00 1.63016103e-17 0.00000000e+00
1.56355713e+03 0.00000000e+00 1.62476587e-17 0.00000000e+00
1.56459985e+03 0.00000000e+00 1.61877193e-17 0.00000000e+00
1.56564307e+03 0.00000000e+00 1.61230110e-17 0.00000000e+00
1.56668726e+03 0.00000000e+00 1.60547121e-17 0.00000000e+00
1.56773206e+03 0.00000000e+00 1.59840590e-17 0.00000000e+00
1.56877734e+03 0.00000000e+00 1.59122792e-17 0.00000000e+00
1.56982361e+03 0.00000000e+00 1.58405625e-17 0.00000000e+00
1.57087048e+03 0.00000000e+00 1.57701623e-17 0.00000000e+00
1.57191797e+03 0.00000000e+00 1.57023114e-17 0.00000000e+00
1.57296631e+03 0.00000000e+00 1.56382324e-17 0.00000000e+00
1.57401526e+03 0.00000000e+00 1.55791836e-17 0.00000000e+00
1.57506494e+03 0.00000000e+00 1.55264059e-17 0.00000000e+00
1.57611536e+03 0.00000000e+00 1.54811529e-17 0.00000000e+00
1.57716626e+03 0.00000000e+00 1.54446910e-17 0.00000000e+00
1.57821814e+03 0.00000000e+00 1.54182670e-17 0.00000000e+00
1.57927063e+03 0.00000000e+00 1.54031609e-17 0.00000000e+00
1.58032373e+03 0.00000000e+00 1.54004870e-17 0.00000000e+00
1.58137756e+03 0.00000000e+00 1.54085444e-17 0.00000000e+00
1.58243225e+03 0.00000000e+00 1.54257973e-17 0.00000000e+00
1.58348743e+03 0.00000000e+00 1.54513109e-17 0.00000000e+00
1.58454346e+03 0.00000000e+00 1.54841612e-17 0.00000000e+00
1.58560010e+03 0.00000000e+00 1.55234057e-17 0.00000000e+00
1.58665747e+03 0.00000000e+00 1.55681089e-17 0.00000000e+00
1.58771545e+03 0.00000000e+00 1.56173220e-17 0.00000000e+00
1.58877429e+03 0.00000000e+00 1.56701097e-17 0.00000000e+00
1.58983374e+03 0.00000000e+00 1.57255093e-17 0.00000000e+00
1.59089404e+03 0.00000000e+00 1.57825789e-17 0.00000000e+00
1.59195496e+03 0.00000000e+00 1.58403470e-17 0.00000000e+00
1.59301660e+03 0.00000000e+00 1.58978577e-17 0.00000000e+00
1.59407886e+03 0.00000000e+00 1.59541382e-17 0.00000000e+00
1.59514197e+03 0.00000000e+00 1.60082312e-17 0.00000000e+00
1.59620569e+03 0.00000000e+00 1.60591503e-17 0.00000000e+00
1.59727014e+03 0.00000000e+00 1.61059237e-17 0.00000000e+00
1.59833533e+03 0.00000000e+00 1.61475694e-17 0.00000000e+00
1.59940125e+03 0.00000000e+00 1.61831013e-17 0.00000000e+00
1.60046777e+03 0.00000000e+00 1.62122115e-17 0.00000000e+00
1.60153516e+03 0.00000000e+00 1.62395802e-17 0.00000000e+00
1.60260315e+03 0.00000000e+00 1.62662905e-17 0.00000000e+00
1.60367175e+03 0.00000000e+00 1.62923622e-17 0.00000000e+00
1.60474133e+03 0.00000000e+00 1.63178240e-17 0.00000000e+00
1.60581140e+03 0.00000000e+00 1.63426839e-17 0.00000000e+00
1.60688232e+03 0.00000000e+00 1.63669707e-17 0.00000000e+00
1.60795386e+03 0.00000000e+00 1.63906986e-17 0.00000000e+00
1.60902612e+03 0.00000000e+00 1.64138907e-17 0.00000000e+00
1.61009912e+03 0.00000000e+00 1.64365670e-17 0.00000000e+00
1.61117285e+03 0.00000000e+00 1.64587479e-17 0.00000000e+00
1.61224731e+03 0.00000000e+00 1.64804536e-17 0.00000000e+00
1.61332251e+03 0.00000000e+00 1.65017046e-17 0.00000000e+00
