# wavelength   photoabsorption photodissociation   photoionization
1.45010010e+02 6.45032000e-18 6.49043978e-18 0.00000000e+00
1.45106720e+02 6.39994000e-18 6.40473409e-18 0.00000000e+00
1.45203476e+02 6.28647000e-18 6.25519398e-18 0.00000000e+00
1.45300308e+02 6.04689000e-18 6.04351185e-18 0.00000000e+00
1.45397202e+02 5.93339000e-18 5.86992981e-18 0.00000000e+00
1.45494171e+02 5.83258000e-18 5.83323426e-18 0.00000000e+00
1.45591187e+02 5.84539000e-18 5.83993741e-18 0.00000000e+00
1.45688278e+02 5.84539000e-18 5.84533841e-18 0.00000000e+00
1.45785431e+02 5.73191000e-18 5.70554526e-18 0.00000000e+00
1.45882660e+02 5.63106000e-18 5.50986816e-18 0.00000000e+00
1.45979950e+02 5.32840000e-18 5.29294963e-18 0.00000000e+00
1.46077301e+02 5.22756000e-18 5.18362864e-18 0.00000000e+00
1.46174698e+02 5.11411000e-18 5.10663057e-18 0.00000000e+00
1.46272186e+02 5.08906000e-18 5.09482464e-18 0.00000000e+00
1.46369720e+02 5.08906000e-18 5.08764708e-18 0.00000000e+00
1.46467331e+02 5.07662000e-18 5.08292381e-18 0.00000000e+00
1.46565018e+02 5.07662000e-18 5.07617811e-18 0.00000000e+00
1.46662750e+02 5.01370000e-18 5.04935613e-18 0.00000000e+00
1.46760544e+02 5.01370000e-18 5.00777981e-18 0.00000000e+00
1.46858429e+02 4.92554000e-18 4.94271707e-18 0.00000000e+00
1.46956360e+02 4.92554000e-18 4.92949739e-18 0.00000000e+00
1.47054352e+02 4.98877000e-18 4.96347095e-18 0.00000000e+00
1.47152420e+02 5.17807000e-18 5.07839676e-18 0.00000000e+00
1.47250549e+02 5.29164000e-18 5.31267850e-18 0.00000000e+00
1.47348755e+02 5.41785000e-18 5.41790705e-18 0.00000000e+00
1.47447006e+02 5.41798000e-18 5.41797695e-18 0.00000000e+00
1.47545334e+02 5.29190000e-18 5.29379676e-18 0.00000000e+00
1.47643723e+02 5.17838000e-18 4.91916273e-18 0.00000000e+00
1.47742188e+02 4.58569000e-18 4.66421427e-18 0.00000000e+00
1.47840729e+02 4.58569000e-18 4.55933272e-18 0.00000000e+00
1.47939301e+02 4.51014000e-18 4.51737851e-18 0.00000000e+00
1.48037964e+02 4.51014000e-18 4.49719245e-18 0.00000000e+00
1.48136688e+02 4.47247000e-18 4.48310352e-18 0.00000000e+00
1.48235474e+02 4.35902000e-18 4.40521741e-18 0.00000000e+00
1.48334320e+02 4.25818000e-18 4.29154388e-18 0.00000000e+00
1.48433243e+02 4.04383000e-18 4.12343945e-18 0.00000000e+00
1.48532227e+02 3.94299000e-18 3.98400333e-18 0.00000000e+00
1.48631271e+02 3.81692000e-18 3.85817960e-18 0.00000000e+00
1.48730392e+02 3.72872000e-18 3.75653265e-18 0.00000000e+00
